legal_entity_id	estimated_number_employees	nace_code	secondary_nace_code	task
60104197	30.0	2790.0	4742.0	none
60104238	436.0	2651.0	2620.0	none
60104269	1800.0	8411.0	7219.0	none
60104716	43.0	2670.0		none
60104765	15.0	6201.0	4651.0	none
60104818	5.0	731.0		none
60104978		4752.0		none
60105037	40.0	6202.0	4321.0	none
60105051	700.0	1722.0		none
60105098	9.0	4120.0		none
60105130	8.0	4669.0		none
60105261		35.0		none
60105312	19.0	7111.0		none
60105316	27.0	37.0		none
60105368	126.0	452.0	451.0	none
60105428	380.0	4651.0	4642.0	none
60105435	199.0	4666.0		none
60105450	48.0	1082.0		none
60105454	123.0	4322.0		none
60105590	12.0	7112.0	6820.0	none
60105596	49.0	1712.0		none
60105618		4321.0		none
60105756	312.0	2030.0	2042.0	none
60105757	125.0	2573.0	2573.0	none
60105760	1400.0	8413.0	4211.0	none
60105769	13.0	4762.0	4778.0	none
60105792	7.0	2910.0		none
60105822	169.0	2030.0	4673.0	none
60105829	5.0	2573.0		none
60105840		4651.0		none
60105951	19.0	4321.0		none
60105958	19.0	4754.0		none
60105993	616.0	2711.0	4669.0	none
60106030	44.0	2611.0	2611.0	none
60106057	6.0	6201.0	6202.0	none
60106063	134.0	2320.0		none
60106211	267.0	7211.0	3299.0	none
60106246		4719.0		none
60106503	1000.0	8610.0		none
60106508	11.0	2562.0	2829.0	none
60106661	13.0	7219.0		none
60106698		4531.0		none
60106745	5.0	474.0		none
60106825	157.0	2599.0		none
60107086		454.0		none
60107134	1.0	6201.0	2612.0	none
60107149	46.0	2822.0	2611.0	none
60107177	9.0	4511.0		none
60107223	125.0	6910.0		none
60107233				none
60107344	184.0	7112.0	2829.0	none
60107536	6875.0	841.0		none
60107571	131.0	2651.0		none
60107683	5.0	4762.0		none
60107778		2894.0		none
60107948	170.0	2221.0	132.0	none
60107961	416.0	2711.0		none
60107994	19.0	273.0	451.0	none
60108037				none
60108180		742.0		none
60108199		4751.0		none
60108523		4321.0		none
60108533				none
60108577	9.0	7219.0		none
60108612	49.0	4120.0		none
60108634	20.0	4399.0	2561.0	none
60108638	97.0	3513.0	3511.0	none
60108815		4651.0		none
60108821	370.0	2599.0		none
60108867	160.0	8422.0		none
60108898	148.0	3600.0		none
60108913		162.0		none
60108921	4.0	1812.0	1729.0	none
60108974	329.0	2825.0	2511.0	none
60109167	60.0	949.0	7500.0	none
60109253	5.0	711.0		none
60109321	17.0	6203.0	7022.0	none
60109379		8411.0		none
60109384	26.0	7022.0	6201.0	none
60109406	5.0	432.0		none
60109464		161.0		none
60109520	238.0	2790.0	2733.0	none
60109696	60.0	3511.0		none
60109725		1394.0		none
60109726	412.0	2732.0		none
60109860	424.0	2740.0	4669.0	none
60109895	131.0	9601.0	7729.0	none
60110192	5.0	6201.0	6190.0	none
60110278	1.0	3312.0		none
60110427		8411.0		none
60110455	35.0	9311.0	7490.0	none
60110491	32.0	4754.0		none
60110539	8.0	2829.0		none
60110634	116.0	2599.0	2599.0	none
60110676	49.0	3250.0		none
60110839		2894.0		none
60110978	5.0	4638.0		none
60110988	99.0	6209.0	6201.0	none
60111001	26.0	6920.0		none
60111041	739.0	2052.0	2740.0	none
60111042	5.0	2573.0	2573.0	none
60111055	320.0	9499.0	5590.0	none
60111148	5.0	8622.0		none
60111267	3.0	6202.0		none
60111312	33.0	2060.0	721.0	none
60111389	1300.0	841.0		none
60111416				none
60111436	847.0	2550.0		none
60111455	766.0	2442.0	4672.0	none
60111589	10.0	2030.0		none
60111599	170.0	6419.0		none
60111754	305.0	4669.0		none
60111853	5.0	620.0		none
60112017	250.0	4662.0	4674.0	none
60112019	40.0	2562.0	2550.0	none
60112080	5.0	7022.0		none
60112103	75.0	2611.0	2593.0	none
60112167	302.0	2573.0	324.0	none
60112415	21.0	4649.0	4615.0	none
60112571	1200.0	8610.0		none
60112608	86.0	2893.0	4669.0	none
60112620	25.0	2020.0	2830.0	none
60112669	480.0	2593.0	2550.0	none
60112705	132.0	7912.0		none
60112736	95.0	2899.0		none
60112738		211.0		none
60112751	13.0	4644.0		none
60112820	190.0	8411.0		none
60112955	148.0	7219.0	2221.0	none
60112956	5.0	5821.0		none
60113053	209.0	3511.0	3600.0	none
60113080	49.0	2599.0		none
60113101		8424.0	855.0	none
60113132		2219.0		none
60113162	354.0	2059.0	2059.0	none
60113182		9491.0		none
60113193	5.0	28.0		none
60113208	147.0	2899.0	4669.0	none
60113275				none
60113338	20.0	4941.0	5320.0	none
60113439	11.0	6920.0		none
60113443	7.0	3230.0	7219.0	none
60113454	93.0	275.0		none
60113481	3.0	4531.0		none
60113583	16.0	3511.0	3521.0	none
60113608		237.0		none
60113637	4.0	461.0		none
60113783	53.0	4675.0	4673.0	none
60113791	600.0	8412.0		none
60113826	250.0	949.0		none
60113831	275.0	2651.0	4652.0	none
60113897	21.0	3312.0	3320.0	none
60113901	162.0	9499.0		none
60113944	15.0	4776.0		none
60114175	650.0	8412.0		none
60114194	250.0	841.0		none
60114213	119.0	2740.0	2611.0	none
60114329				none
60114626	5.0	8299.0		none
60114720				none
60114727	132.0	9491.0		none
60115026	57.0	2562.0	251.0	none
60115069	54.0	8412.0	8299.0	none
60115076	15.0	1623.0	1623.0	none
60115135	2000.0	5510.0	5610.0	none
60115189	19.0	2550.0		none
60115216	43.0	3101.0	4665.0	none
60115363	5.0	620.0		none
60115406	22.0	4321.0		none
60115428	38.0	2573.0		none
60115485	10.0	9311.0		none
60115503				none
60115591	19.0	7112.0		none
60115726	77.0	9101.0		none
60115728	34.0	2651.0		none
60115775	22.0	7111.0		none
60115820	37.0	2512.0	131.0	none
60115888	160.0	1013.0	4722.0	none
60115950	1.0	6832.0		none
60116082	21.0	8411.0	3700.0	none
60116093	100.0	2670.0	4643.0	none
60116106	83.0	3109.0		none
60116246	48.0	2920.0	4520.0	none
60116326	30.0	7022.0		none
60116621		5920.0		none
60116719	430.0	1399.0	132.0	none
60116757	140000.0	9499.0		none
60116783	600.0	2611.0	2790.0	none
60116821	1300.0	7219.0		none
60116835	748.0	2670.0	4669.0	none
60116905	200.0	4644.0	6420.0	none
60116906	340.0	2899.0	2611.0	none
60116910	50.0	9521.0		none
60116989	4.0	7112.0	7112.0	none
60117127	150.0	7219.0		none
60117149		4651.0		none
60117264	40.0	7311.0	4618.0	none
60117446	100.0	8424.0		none
60117452	49.0	2814.0		none
60117527		322.0		none
60117609	665.0	4322.0	2821.0	none
60117616	5.0	477.0		none
60117619	25.0	949.0		none
60117654	120.0	749.0		none
60117662	49.0	2829.0		none
60117687	1426.0	2052.0	4675.0	none
60117717		452.0		none
60117722	214.0	4651.0		none
60117799	5.0	6201.0		none
60117856	37.0	4941.0	37.0	none
60117878	757.0	2670.0	4643.0	none
60117882	3.0	4329.0		none
60117886	130.0	2562.0	2573.0	none
60117920	5.0			none
60117952		91.0		none
60118026	19.0	7112.0		none
60118029	872.0	4635.0		none
60118076	122.0	3513.0	3522.0	none
60118089	310.0	7219.0		none
60118145	549.0	4772.0		none
60118166	700.0	8411.0		none
60118170	4.0	4618.0	26.0	none
60118182	7.0	466.0		none
60118253	5.0	9609.0		none
60118280	25.0	2562.0	4312.0	none
60118310	8.0	4334.0	2561.0	none
60118314	68.0	2932.0	4669.0	none
60118409				none
60118425	158.0	282.0	4669.0	none
60118441	72.0	6209.0	6201.0	none
60118459	25.0	2611.0		none
60118465	330.0	1623.0		none
60118501	350.0	4638.0	4729.0	none
60118671				none
60118940	75.0	2361.0		none
60119035	258.0	8810.0	8720.0	none
60119042	50.0	8411.0		none
60119105	550.0	2651.0		none
60119168	8000.0	8424.0		none
60119170	52.0	4221.0	412.0	none
60119365	5.0	6201.0		none
60119372	581.0	7112.0	332.0	none
60119432		701.0		none
60119528	5.0	475.0		none
60119541	350.0	2651.0		none
60119658	5.0	47.0		none
60119751	295.0	6910.0	6920.0	none
60119774	23.0	2511.0		none
60119856	5.0	8299.0		none
60119942	5.0			none
60120009		8541.0		none
60120118	57.0	4639.0	1039.0	none
60120205	14.0	2899.0	2573.0	none
60120235	400.0	8411.0		none
60120332	345.0	2712.0	721.0	none
60120484	50.0	7912.0		none
60120494	300.0	2599.0	2562.0	none
60120546	32.0	3250.0	205.0	none
60120547	13.0	2594.0	2573.0	none
60120605	18.0	1392.0	4674.0	none
60120606		8411.0		none
60120610	1717.0	2823.0	4651.0	none
60120668	5.0	8129.0		none
60120689	37.0	4776.0		none
60120732	5.0	476.0		none
60120830	5.0	181.0		none
60121005				none
60121094		2811.0		none
60121114	135.0	8542.0		none
60121131	8.0	265.0		none
60121181		8411.0		none
60121216	30.0	9604.0		none
60121240	199.0	28.0		none
60121262	882.0	1052.0	1071.0	none
60121277	200.0	2829.0		none
60121725	3.0	900.0		none
60121738	6.0	8559.0		none
60121807		2591.0		none
60121811	30.0	6920.0		none
60121815	11.0	381.0	3811.0	none
60121838	9.0	4675.0		none
60121858	88.0	811.0		none
60121878	156.0	4941.0	5210.0	none
60121913	820.0	8411.0		none
60121940	129.0	5229.0	7490.0	none
60121957	17700.0	2229.0		none
60121990	340.0	9101.0		none
60122030	300.0	8413.0		none
60122033	37.0	4690.0		none
60122090	5.0	4531.0		none
60122145		411.0		none
60122167	30.0	3101.0	4665.0	none
60122229	11.0	8299.0		none
60122248	15.0	4669.0	4754.0	none
60122261		2591.0		none
60122295				none
60122305	40.0	6201.0	4741.0	none
60122309	62.0	2712.0		none
60122357	74.0	3320.0	4614.0	none
60122476	449.0	2651.0		none
60122518	250.0	7311.0	4651.0	none
60122625	32.0	3220.0		none
60122629				none
60122646	5.0	4531.0		none
60122670	5700.0	8542.0		none
60122704	9.0	6201.0		none
60122772	5.0	7022.0		none
60122852	9.0	4614.0		none
60123274	115.0	8899.0	8690.0	none
60123284				none
60123289	5.0	91.0		none
60123293	30.0	2561.0		none
60123302	3.0	4651.0		none
60123326	14.0	4774.0	4646.0	none
60123336	14.0	7112.0	7112.0	none
60123353	2020.0	8411.0		none
60123365		6202.0		none
60123403		2591.0		none
60123768	129.0	812.0	3821.0	none
60123830	288.0	2221.0		none
60123937	13.0	7120.0		none
60124069	409.0	9102.0		none
60124146	6.0	47.0		none
60124190		2571.0		none
60124291	5000.0	1395.0		none
60124326	25.0	2651.0	7112.0	none
60124382		701.0		none
60124570	49.0	4511.0		none
60124620	1000.0	8899.0		none
60124665	350.0	4690.0		none
60124705	351.0	7219.0		none
60124718	49.0	7112.0		none
60124722	11.0	7112.0	6202.0	none
60124728	1001.0	2611.0	2790.0	none
60124784	58.0	4651.0		none
60124831	3.0	47.0		none
60125189	110.0	1051.0		none
60125201	23.0	2042.0	4645.0	none
60125207	2.0	9529.0		none
60125254	68.0	2895.0	2829.0	none
60125290	475.0	2790.0	2630.0	none
60125295	26.0	6399.0	6420.0	none
60125313	56.0	8411.0		none
60125364	2400.0	8424.0		none
60125411	20.0	4644.0		none
60125484	3.0	6190.0	4741.0	none
60125495	120.0	4791.0		none
60125548		2591.0		none
60125591				none
60125623	13.0	1623.0		none
60125653		8411.0		none
60125654		8411.0		none
60125734	10.0	7022.0		none
60125739	5.0	2571.0		none
60125745	25.0	8559.0		none
60125751	94.0	2511.0	2512.0	none
60125836	60.0	2599.0	2599.0	none
60126003	7.0	6202.0	4614.0	none
60126051	9.0	4669.0		none
60126154	9.0	7490.0	7112.0	none
60126169	10.0	5812.0	7311.0	none
60126206	69.0	8610.0		none
60126217	22.0	451.0	4520.0	none
60126232	15.0	4669.0		none
60126343	14.0	4321.0		none
60126402	1600.0	4399.0	4211.0	none
60126426	71.0	2829.0	4669.0	none
60126430	387.0	8299.0	6202.0	none
60126443	105.0	2561.0	256.0	none
60126535	9.0	2651.0		none
60126559	235.0	8411.0		none
60126696	9.0	2319.0		none
60126763	31.0	6499.0	6619.0	none
60126846	119.0	4321.0	3320.0	none
60126878		2571.0		none
60126890	131.0	6419.0	6499.0	none
60126932	120.0	8532.0		none
60127422	159.0	4662.0	2562.0	none
60127432	363.0	8730.0	8710.0	none
60127464	199.0	1396.0		none
60127483	181.0	9103.0		none
60127584	26.0	9529.0	2599.0	none
60127808	6.0	4759.0		none
60127869	18.0	4643.0	2790.0	none
60127870	423.0	8542.0		none
60127955	64.0	2420.0		none
60127980	18.0	2891.0	2229.0	none
60128004		7311.0		none
60128040	87.0	4674.0	4611.0	none
60128119	5.0	4531.0		none
60128218		4321.0		none
60128249	9.0	9609.0		none
60128302	347.0	841.0		none
60128333		8411.0		none
60128341	2.0	7490.0	6619.0	none
60128446	5.0	8622.0		none
60128769	57.0	8121.0		none
60128770	1000.0	8610.0		none
60128836	150.0	475.0	2611.0	none
60128900	99.0	28.0		none
60128941	5.0	477.0		none
60128943		4321.0		none
60129062	15.0	6209.0	4321.0	none
60129120	18.0	3250.0	2660.0	none
60129121	348.0	7219.0		none
60129283		241.0		none
60129736	211.0	4724.0	1071.0	none
60129848	99.0	7112.0		none
60129965	118.0	2849.0		none
60129978		8411.0		none
60129995	9.0	1623.0		none
60130201	4868.0	8542.0		none
60130204	211.0	2824.0		none
60130214	17.0	4614.0	6209.0	none
60130278	143.0	2651.0	6201.0	none
60130285	300.0	9609.0		none
60130427	229.0	4211.0	4221.0	none
60130437				none
60130538	1657.0	7219.0		none
60130607	297.0	8220.0	7320.0	none
60130692	184.0	3311.0	7022.0	none
60130763	2478.0	2910.0	2016.0	none
60130829	120.0	4618.0	2670.0	none
60130954	210.0	4759.0	3109.0	none
60131057	1500.0	841.0		none
60131072	20.0	2611.0		none
60131119		701.0		none
60131162	627.0	4677.0		none
60131214	200.0	4321.0		none
60131327	110.0	2651.0	2651.0	none
60131442	11.0	8690.0		none
60131492	25.0	1610.0		none
60131513		91.0		none
60131554	130.0	3320.0	6201.0	none
60131560	49.0	9499.0		none
60131622		701.0		none
60131624	85.0	2829.0		none
60132041	9.0	4333.0		none
60132352	3700.0	8542.0		none
60132459		4741.0		none
60132565	1.0	6202.0		none
60132597	402.0	2899.0	4662.0	none
60132638	18.0	2573.0	4669.0	none
60132644	15.0	4675.0	8690.0	none
60132660	100.0	9522.0		none
60132699	40.0	2620.0		none
60132714	5.0	4741.0		none
60132788	3.0	7022.0		none
60132810	430.0	7219.0		none
60132857	70.0	2899.0	2573.0	none
60133029	400.0	2344.0		none
60133070	8.0	8299.0		none
60133102	49.0	2562.0		none
60133361	9.0	7112.0		none
60133375	9.0	2512.0		none
60133383	91.0	4649.0		none
60133397				none
60133421	49.0	9511.0	4651.0	none
60133468	5.0	4741.0		none
60133479		91.0		none
60133489	500.0	2591.0	2932.0	none
60133516	403.0	2573.0		none
60133532	185.0	2221.0		none
60133548	12.0	4120.0	2511.0	none
60133774	80.0	8531.0		none
60133777	4576.0	8542.0		none
60133786	49.0	4321.0	2651.0	none
60133828	2.0	9609.0	5223.0	none
60133882	72.0	2221.0	7120.0	none
60133885	16.0	7112.0		none
60134450	127.0	2219.0	222.0	none
60134618	47.0	4120.0		none
60134680	4.0	4778.0		none
60134709	117.0	3513.0	3511.0	none
60134826				none
60134841	17.0	6203.0	6209.0	none
60134970	52.0	3312.0	28.0	none
60134974	3.0	2651.0	9609.0	none
60135050	5.0	7410.0		none
60135056	8.0	4614.0	8559.0	none
60135202	19.0	2620.0		none
60135292	2300.0	4120.0	4211.0	none
60135354	99.0	2651.0		none
60135436	4130.0	2410.0	2432.0	none
60135510				none
60135530	4050.0	652.0	6619.0	none
60135545	1026.0	8411.0		none
60135554	135.0	8299.0		none
60135573	155.0	2014.0		none
60135583	37.0	4799.0	4730.0	none
60135603		133.0		none
60135626	27.0	4110.0		none
60135666		2591.0		none
60135824	100.0	1330.0	1419.0	none
60135937	22.0	4791.0	4759.0	none
60135952	86.0	7010.0	4791.0	none
60136065		712.0		none
60136067	3800.0	9601.0		none
60136220	35.0	4321.0		none
60136259	2083.0	8610.0		none
60136315		2591.0		none
60136394	26.0	3299.0		none
60136400	5.0	7022.0		none
60136411	798.0	5229.0		none
60136793	37.0	1812.0	1811.0	none
60136849	199.0	1071.0		none
60137059	130.0	2740.0	4643.0	none
60137062	118.0	2611.0		none
60137124	250.0	2932.0		none
60137150	219.0	4669.0		none
60137160	22.0	2562.0	2593.0	none
60137166	6.0	4614.0	6209.0	none
60137190	310.0	2229.0	2573.0	none
60137200	6052.0	8542.0		none
60137205	5619.0	8542.0		none
60137279				none
60137295		162.0		none
60137335	115.0	4672.0		none
60137341	41.0	5210.0		none
60137524	265.0	1105.0		none
60137665	66.0	2892.0	2829.0	none
60137725	1600.0	8411.0		none
60137765	20.0	2529.0	4614.0	none
60138009	2481.0	2651.0	2221.0	none
60138035	950.0	8542.0		none
60138045	30.0	2511.0		none
60138104	283.0	3101.0	8299.0	none
60138120		561.0		none
60138165	4.0	7112.0	2813.0	none
60138209	73.0	2899.0		none
60138260	119.0	2229.0	4674.0	none
60138263	49.0	2899.0		none
60138273	15.0	8291.0		none
60138287	1800.0	4931.0	4910.0	none
60138387	5.0	8621.0		none
60138414	5.0			none
60138483	278.0	8411.0	8423.0	none
60138572	99.0	2573.0		none
60138632	450.0	2620.0	2651.0	none
60138683	571.0	9601.0	1392.0	none
60138687	159.0	2320.0		none
60138712	139.0	6201.0	6202.0	none
60138743				none
60138830	14.0	2651.0	7120.0	none
60138834	5.0	3319.0		none
60138982	5.0	8299.0		none
60138991	181.0	8413.0		none
60139185		2822.0		none
60139348	15.0	6203.0	4741.0	none
60139760		551.0		none
60139799		561.0		none
60139808	10.0	8621.0		none
60139852	5.0	2571.0		none
60139862		799.0		none
60139884	50.0	2829.0	2511.0	none
60139916	99.0	2829.0		none
60140029	5.0	6201.0		none
60140179	60.0	2030.0		none
60140187		131.0		none
60140234		4643.0		none
60140241	1000.0	8412.0		none
60140248	54.0	2594.0		none
60140402	400.0	7219.0		none
60140596	293.0	3101.0	3109.0	none
60140651	19.0	4399.0		none
60140674	8.0	2651.0	2620.0	none
60140679	248.0	8422.0		none
60140693	705.0	2732.0	2550.0	none
60140788	60.0	2651.0		none
60140808	4.0	855.0		none
60140863	5.0	2562.0		none
60140979	86.0	6209.0		none
60141032	550.0	2014.0		none
60141059	30.0	2670.0		none
60141092	189.0	1812.0	4649.0	none
60141110		9491.0		none
60141181	14.0	7729.0	7739.0	none
60141232	5.0	47.0		none
60141331	6.0	4532.0		none
60141429	10.0	477.0		none
60141476	50.0	7219.0		none
60141477	7.0	477.0		none
60141545	138.0	8610.0	8610.0	none
60141589		8541.0		none
60141606	6.0	4675.0	4676.0	none
60141839	35.0	2893.0		none
60142016		4719.0		none
60142063	5.0	5510.0		none
60142225	480.0	1413.0		none
60142226	20.0	2712.0	2651.0	none
60142346	22.0	452.0	451.0	none
60142358	165.0	2893.0		none
60142407	210.0	7711.0	7712.0	none
60142484	5.0	4616.0		none
60142550	688.0	2932.0	2550.0	none
60142558	104.0	4662.0	4669.0	none
60142630	1.0	711.0		none
60142759		8411.0		none
60142769		91.0		none
60142790	1458.0	8610.0		none
60142798	64.0	2790.0	4321.0	none
60142834	27.0	4649.0	4677.0	none
60142854	700.0	8413.0	5222.0	none
60142920	237.0	2530.0	2821.0	none
60143130	700.0	6202.0		none
60143203	401.0	2815.0	4669.0	none
60143232	5.0			none
60143253	49.0	2221.0		none
60143305	11.0	7219.0		none
60143327	103.0	9200.0		none
60143345	900.0	7219.0	86.0	none
60143388	130.0	7219.0		none
60143607	328.0	712.0	2891.0	none
60143613	73.0	2221.0	2222.0	none
60143631	297.0	2120.0	3250.0	none
60143655		131.0		none
60143684	4.0	4741.0	620.0	none
60143760	6.0	2829.0		none
60143778		255.0		none
60143827	3899.0	2059.0		none
60144038		2811.0		none
60144124		1031.0		none
60144177	9.0	4638.0		none
60144215	75.0	8532.0		none
60144714		91.0		none
60144743	62.0	7112.0		none
60144761	5000.0	8424.0		none
60144851	276.0	4669.0	4614.0	none
60144931	536.0	4652.0		none
60144993	230.0	7112.0	2229.0	none
60145208	455.0	8230.0		none
60145292		91.0		none
60145298	166.0	8810.0		none
60145311	987.0	3513.0	3600.0	predict future
60145333	65.0	2529.0	2593.0	none
60145352	21.0	4741.0	6203.0	none
60145376	133.0	2059.0	4675.0	none
60145417	688.0	2813.0		none
60145469	90.0	222.0		none
60145487	955.0	2712.0	2512.0	none
60145525	5.0			none
60145571	7.0	4741.0		none
60145660	15500.0	6202.0	4651.0	none
60145665	5.0	62.0		none
60145730	177.0	5222.0	521.0	none
60145761	9.0	6202.0	4651.0	none
60145893	24.0	4614.0	4643.0	none
60145929	24.0	4690.0	6420.0	none
60145935	1453.0	2229.0		none
60146108		91.0		none
60146136	12.0	4321.0		none
60146146	43.0	8520.0		none
60146197	5.0	2562.0		none
60146205	406.0	7219.0		none
60146267	69.0	4614.0	4643.0	none
60146322	49.0	2562.0		none
60146354	5.0	6209.0		none
60146357	37.0	4649.0	4762.0	none
60146428	12.0	4669.0	4674.0	none
60146451	5.0	4221.0		none
60146486				none
60146611	230.0	6209.0	4741.0	none
60146614	65.0	3230.0		none
60146759	21.0	2651.0	2670.0	none
60146873	35.0	2410.0	2511.0	none
60146880	4.0	2651.0		none
60146881	49.0	4651.0		none
60146891	230.0	3320.0	30.0	none
60146909	5.0	4762.0		none
60146952				none
60146985	4.0	94.0		none
60147229	5.0	4778.0		none
60147495	5.0			none
60147561	113.0	4669.0		none
60147655	49.0	3212.0		none
60147696	130.0	7010.0	6209.0	none
60147785	800.0	8710.0		none
60147790		255.0		none
60148039	102.0	2651.0	2790.0	none
60148072	5.0	6831.0		none
60148130	250.0	4631.0	4621.0	none
60148131	60.0	4649.0		none
60148151		1711.0		none
60148233	9.0	7120.0		none
60148239		37.0		none
60148296	250.0	4759.0	7729.0	none
60148306	69.0	2651.0		none
60148308	15.0	8542.0	6920.0	none
60148343	12188.0	8542.0		none
60148583		99.0		none
60148654	84.0	7112.0	282.0	none
60148661	29.0	8411.0		none
60148781	188.0	2370.0	2313.0	none
60148783	37.0	4669.0	9609.0	none
60148873		4743.0		none
60149103	162.0	2016.0		none
60149166	49.0	3250.0		none
60149196	25.0	5819.0		none
60149263	129.0	6810.0	6820.0	none
60149273		2571.0		none
60149282	99.0	2822.0		none
60149337	15.0	1729.0	222.0	none
60149354	20.0	8220.0	731.0	none
60149503	475.0	2399.0		none
60149606	5.0	6910.0		none
60149612	5.0	6201.0		none
60149637	130.0	2829.0	2620.0	none
60150212	5.0	711.0		none
60150273	5.0	6202.0		none
60150349	530.0	2813.0		none
60150350	100.0	5510.0		none
60150374	6.0	2550.0	2594.0	none
